2019-01-20 12:07:34,643 charges_calc.py:109 DEBUG Program arguments: input file = source.json, output file = output.json, debug level = 3
2019-01-20 12:07:34,644 charges_calc.py:59  DEBUG Reading data from file: source.json
2019-01-20 12:07:34,926 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD72', 'units_rented': 4, 'price_per_day': 8, 'rental_start': '11/26/16', 'rental_end': '9/11/16'}
2019-01-20 12:07:34,926 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,927 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD90', 'units_rented': 8, 'price_per_day': 7, 'rental_start': '11/30/18', 'rental_end': '5/9/17'}
2019-01-20 12:07:34,927 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,927 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD50', 'units_rented': 4, 'price_per_day': 21, 'rental_start': '8/30/16', 'rental_end': '1/19/16'}
2019-01-20 12:07:34,927 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,927 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD99', 'units_rented': 2, 'price_per_day': 5, 'rental_start': '8/27/18', 'rental_end': '12/16/16'}
2019-01-20 12:07:34,928 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,928 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD74', 'units_rented': 7, 'price_per_day': 35, 'rental_start': '10/15/17', 'rental_end': '7/9/17'}
2019-01-20 12:07:34,928 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,928 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD43', 'units_rented': 6, 'price_per_day': 16, 'rental_start': '5/17/16', 'rental_end': '2/29/16'}
2019-01-20 12:07:34,929 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,929 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD28', 'units_rented': 9, 'price_per_day': 30, 'rental_start': '6/14/18', 'rental_end': '11/1/17'}
2019-01-20 12:07:34,929 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,929 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD82', 'units_rented': 10, 'price_per_day': 24, 'rental_start': '6/21/17', 'rental_end': '11/13/16'}
2019-01-20 12:07:34,929 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,930 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD92', 'units_rented': 1, 'price_per_day': 19, 'rental_start': '2/8/17', 'rental_end': '7/21/16'}
2019-01-20 12:07:34,930 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,930 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD30', 'units_rented': 6, 'price_per_day': 22, 'rental_start': '3/1/18', 'rental_end': '10/22/16'}
2019-01-20 12:07:34,930 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,930 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD67', 'units_rented': 2, 'price_per_day': 14, 'rental_start': '5/14/18', 'rental_end': '3/19/18'}
2019-01-20 12:07:34,931 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,931 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD27', 'units_rented': 7, 'price_per_day': 19, 'rental_start': '8/20/17', 'rental_end': '6/25/17'}
2019-01-20 12:07:34,931 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,931 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD20', 'units_rented': 7, 'price_per_day': 16, 'rental_start': '1/16/17', 'rental_end': '12/13/16'}
2019-01-20 12:07:34,932 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,932 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD19', 'units_rented': 10, 'price_per_day': 30, 'rental_start': '12/15/17', 'rental_end': '10/13/17'}
2019-01-20 12:07:34,932 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,932 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD14', 'units_rented': 5, 'price_per_day': 26, 'rental_start': '10/18/18', 'rental_end': '4/6/17'}
2019-01-20 12:07:34,933 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,933 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD77', 'units_rented': 1, 'price_per_day': 36, 'rental_start': '6/28/18', 'rental_end': '5/27/16'}
2019-01-20 12:07:34,933 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,933 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD61', 'units_rented': 1, 'price_per_day': 22, 'rental_start': '2/26/18', 'rental_end': '4/19/16'}
2019-01-20 12:07:34,933 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,934 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD78', 'units_rented': 5, 'price_per_day': 20, 'rental_start': '11/20/17', 'rental_end': '1/13/17'}
2019-01-20 12:07:34,934 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,934 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD66', 'units_rented': 6, 'price_per_day': 30, 'rental_start': '10/23/18', 'rental_end': '2/28/18'}
2019-01-20 12:07:34,935 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,935 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD23', 'units_rented': 8, 'price_per_day': 37, 'rental_start': '4/5/17', 'rental_end': '10/10/16'}
2019-01-20 12:07:34,935 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,935 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD48', 'units_rented': 4, 'price_per_day': 5, 'rental_start': '9/23/17', 'rental_end': '4/16/16'}
2019-01-20 12:07:34,935 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,936 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD39', 'units_rented': 10, 'price_per_day': 7, 'rental_start': '11/3/16', 'rental_end': '3/16/16'}
2019-01-20 12:07:34,936 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,936 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD46', 'units_rented': 2, 'price_per_day': 29, 'rental_start': '11/11/16', 'rental_end': '1/16/16'}
2019-01-20 12:07:34,936 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,936 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD63', 'units_rented': 1, 'price_per_day': 14, 'rental_start': '11/8/16', 'rental_end': '6/30/16'}
2019-01-20 12:07:34,942 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,942 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD40', 'units_rented': 2, 'price_per_day': 31, 'rental_start': '11/20/18', 'rental_end': '3/11/16'}
2019-01-20 12:07:34,943 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,943 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD23', 'units_rented': 7, 'price_per_day': 34, 'rental_start': '9/10/17', 'rental_end': '2/28/16'}
2019-01-20 12:07:34,943 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,943 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD19', 'units_rented': 10, 'price_per_day': 30, 'rental_start': '10/25/18', 'rental_end': '4/7/16'}
2019-01-20 12:07:34,944 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,944 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD42', 'units_rented': 5, 'price_per_day': 30, 'rental_start': '6/4/17', 'rental_end': '1/2/17'}
2019-01-20 12:07:34,944 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,944 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD73', 'units_rented': 7, 'price_per_day': 30, 'rental_start': '9/2/18', 'rental_end': '4/14/16'}
2019-01-20 12:07:34,945 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,945 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD69', 'units_rented': 8, 'price_per_day': 36, 'rental_start': '10/12/18', 'rental_end': '10/2/16'}
2019-01-20 12:07:34,945 charges_calc.py:97  DEBUG Writing calculated data to file: output.json
